cluster	status	loglr	df	p	p.adjust	genes
chr1:clu_14621_+	Success	1.46107080216279	2	0.23198772872005	0.437181232142317	CACYBP
chr1:clu_14622_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	TNN
chr1:clu_14623_+	Not enough valid samples	NA	NA	NA	NA	TNN
chr1:clu_14624_+	Not enough valid samples	NA	NA	NA	NA	Z94057.1
chr1:clu_14625_+	Not enough valid samples	NA	NA	NA	NA	Z94057.1
chr1:clu_14626_+	Success	0.103105935322674	1	0.649752842918527	0.811607473697083	AL591043.2
chr1:clu_14627_+	Success	4.00669163114799	8	0.432163892434553	0.640821357102952	AL591043.2,PAPPA2
chr1:clu_14628_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr1:clu_14629_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	PAPPA2
chr1:clu_14630_+	Success	0.014680842150824	2	0.985426395988847	1	PAPPA2
chr1:clu_14631_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	BRINP2
chr1:clu_14632_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	LINC01645
chr1:clu_14633_+	Success	0.36443056265017	1	0.39325259135159	0.605398529192575	RASAL2
chr1:clu_14634_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RASAL2
chr1:clu_14635_+	Success	0.0759516064232457	2	0.926861059595902	0.988843463187717	RASAL2
chr1:clu_14636_+	Success	2.24141739842366	1	0.0342368885125785	0.125459428669017	RASAL2
chr1:clu_14637_+	Success	0.110417449205215	2	0.895460248093631	0.970122862318024	RASAL2
chr1:clu_14638_+	Success	2.47393605727007	2	0.0842525825109863	0.229888881410809	RASAL2
chr1:clu_14639_+	Not enough valid samples	NA	NA	NA	NA	TEX35,C1orf220
chr1:clu_14640_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	TEX35
chr1:clu_14641_+	Success	-1.25454651872144	2	1	1	RALGPS2
chr1:clu_14642_+	Success	2.98116151808244	4	0.201979736160803	0.40133717359769	RALGPS2
chr1:clu_14643_+	Success	12.8993855240815	2	2.49958578933948e-06	5.40596691302244e-05	RALGPS2
chr1:clu_14644_+	Success	0.371987294185601	2	0.689363001386927	0.84007958304502	RALGPS2
chr1:clu_14645_+	Success	6.15239181595098	9	0.196667289883098	0.394704266626343	FAM20B
chr1:clu_14646_+	Success	3.02905584502014	2	0.0483612771181602	0.158727106384602	FAM20B
chr1:clu_14647_+	Success	0.780519478238261	1	0.211513161895419	0.413226772621599	FAM20B
chr1:clu_14648_+	Success	0.0208937045907192	1	0.838025545562303	0.935281439136693	FAM20B
chr1:clu_14649_+	Success	4.91383374548604	8	0.277330409369677	0.48883735007298	TOR3A
chr1:clu_14650_+	Success	6.21186444791965	5	0.0294210900412265	0.112570862099128	SOAT1
chr1:clu_14651_+	Success	1.39980289101499	1	0.0942874868332641	0.247150195962929	SOAT1
chr1:clu_14652_+	Success	0.303081790996202	1	0.436235956745482	0.644074754138829	TOR1AIP1
chr1:clu_14653_+	Success	7.44035974492726	6	0.0212050154347215	0.0897275377397147	TOR1AIP1
chr1:clu_14654_+	Success	1.86310397298439	4	0.44432560912769	0.651866406419641	TOR1AIP1
chr1:clu_14655_+	Not enough valid samples	NA	NA	NA	NA	CEP350
chr1:clu_14656_+	Success	0.00446406137825761	1	0.924720923369959	0.987577992279559	CEP350
chr1:clu_14657_+	Success	2.76928822611399	2	0.0627066217975177	0.18929753788573	CEP350
chr1:clu_14658_+	Success	0.0474605615704604	2	0.953648082773707	1	CEP350
chr1:clu_14659_+	Success	1.03743768322306	2	0.354361506109475	0.566935958995773	CEP350
chr1:clu_14660_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	CEP350
chr1:clu_14661_+	Success	0.444515038470399	2	0.641135126522601	0.805561681674854	CEP350
chr1:clu_14662_+	Success	0.00173063662526829	1	0.953085453020253	1	CEP350
chr1:clu_14663_+	Success	0.577140768706727	1	0.282654664206752	0.494004739590284	CEP350
chr1:clu_14664_+	Success	1.66874331149234	2	0.188483782271119	0.384553561902429	CEP350
chr1:clu_14665_+	Success	0.651115003769519	2	0.521464018143863	0.714288692547437	QSOX1
chr1:clu_14666_+	Success	3.57482256473668	2	0.0280203971397059	0.108820205450959	QSOX1
chr1:clu_14667_+	Success	0.374667802094336	2	0.68751763277723	0.838672369729711	XPR1
chr1:clu_14668_+	Not enough valid samples	NA	NA	NA	NA	KIAA1614
chr1:clu_14669_+	Not enough valid samples	NA	NA	NA	NA	KIAA1614
chr1:clu_14670_+	Not enough valid samples	NA	NA	NA	NA	KIAA1614
chr1:clu_14671_+	Success	1.3822607217212	3	0.429373668251752	0.638517822130747	KIAA1614
chr1:clu_14672_+	Success	3.44642917097735	5	0.228731303560091	0.433309340063763	MR1
chr1:clu_14673_+	Success	1.48094146428048	5	0.705862499830801	0.850924239921905	MR1
chr1:clu_14674_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CACNA1E
chr1:clu_14675_+	Success	8.94698030439395	9	0.0364239058882175	0.13111440879037	NPL
chr1:clu_14676_+	Success	0.206230325374349	1	0.52072321110408	0.713610100406418	NPL
chr1:clu_14677_+	Success	1.96097426719689	2	0.140721254011596	0.320203419735935	NPL
chr1:clu_14678_+	Success	0.888665570531884	1	0.182477388728942	0.376849862596739	DHX9
chr1:clu_14679_+	Success	0.0841782876718753	1	0.681576520188787	0.834314051535553	DHX9
chr1:clu_14680_+	Success	3.23187184768358	3	0.0911033819723702	0.241941601288798	DHX9
chr1:clu_14681_+	Success	1.64779682544486	1	0.0694659932191561	0.203015872553782	LAMC1
chr1:clu_14682_+	Success	0.284440461584381	1	0.450703950658652	0.657005298715686	LAMC1
chr1:clu_14683_+	Success	0.522343939476741	1	0.306733696124992	0.518522922415713	LAMC1
chr1:clu_14684_+	Success	0.226297183661245	3	0.92917571846932	0.990025105981751	NA
chr1:clu_14685_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr1:clu_14686_+	Success	7.59434332979481	3	0.00166230048146117	0.01313213274895	LAMC2
chr1:clu_14687_+	Success	0.0034275013961178	1	0.93401458923598	0.993030800568081	LAMC2
chr1:clu_14688_+	Success	0.260472739163106	3	0.914266265403537	0.982163614598938	LAMC2,AL354953.1
chr1:clu_14689_+	Success	5.43410910232706	12	0.540244959433222	0.729394543195614	SMG7
chr1:clu_14690_+	Success	0.0459983162422759	1	0.761654032547267	0.887477325480454	SMG7
chr1:clu_14691_+	Success	1.37812144725279	1	0.0968755053883893	0.251542884232357	SMG7
chr1:clu_14692_+	Success	0.409524185153259	2	0.663966099915426	0.822201371917259	SMG7
chr1:clu_14693_+	Success	0.0014808852065471	1	0.956598831837208	1	SMG7
chr1:clu_14694_+	Success	0.066722589192068	2	0.935454670581276	0.993642001008024	SMG7
chr1:clu_14695_+	Success	1.20560265343374	1	0.120469578640581	0.289801782113099	SMG7
chr1:clu_14696_+	Success	0.229358259129611	1	0.498224421674032	0.695662696310098	SMG7
chr1:clu_14697_+	Success	2.01523603698661	4	0.40189761079719	0.613363216761041	SMG7
chr1:clu_14698_+	Success	-0.795406412256852	3	1	1	RGL1
chr1:clu_14699_+	Success	12.2981853890196	8	0.00181911686363842	0.0141301823985435	RGL1
chr1:clu_14700_+	Success	3.17802348956343	2	0.0416679308852001	0.143670594505217	RGL1
chr1:clu_14701_+	Success	0.226079065920203	2	0.797655031843273	0.909935502980413	RGL1
chr1:clu_14702_+	Success	14.839495749824	11	0.00177922544221439	0.0138843825860238	TSEN15
chr1:clu_14703_+	Success	35.370285593166	2	4.35391697839877e-16	4.90382895732541e-14	C1orf21
chr1:clu_14704_+	Success	5.93544460401336	5	0.0366003700977385	0.131460150895261	RNF2
chr1:clu_14705_+	Success	0.295867362103081	1	0.441749094557648	0.649456647865766	RNF2
chr1:clu_14706_+	Success	3.90467899793111	3	0.0501204746560249	0.162306519772458	RNF2
chr1:clu_14707_+	Success	0.0551844751257704	4	0.998532212710503	1	SWT1
chr1:clu_14708_+	Success	1.5345793810252	2	0.215546334983595	0.418341157522011	SWT1
chr1:clu_14709_+	Not enough valid samples	NA	NA	NA	NA	SWT1
chr1:clu_14710_+	Not enough valid samples	NA	NA	NA	NA	HMCN1
chr1:clu_14711_+	Not enough valid samples	NA	NA	NA	NA	HMCN1
chr1:clu_14712_+	Success	-1.43233707870354	2	1	1	HMCN1
chr1:clu_14713_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	HMCN1
chr1:clu_14714_+	Not enough valid samples	NA	NA	NA	NA	HMCN1
chr1:clu_14715_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	HMCN1
chr1:clu_14716_+	Not enough valid samples	NA	NA	NA	NA	HMCN1
chr1:clu_14717_+	Success	3.22483784928454	2	0.0397622285273223	0.138987477205055	HMCN1
chr1:clu_14718_+	Success	0.129759455448948	2	0.878306677397849	0.960853506957317	PRG4
chr1:clu_14719_+	Success	4.12104177834772	4	0.0831022179237471	0.227584815473193	PRG4
chr1:clu_14720_+	Success	0.483583114393696	1	0.325387931508645	0.537612797787553	ODR4
chr1:clu_14721_+	Success	0.427042069713934	4	0.931053767994602	0.991068781259346	ODR4
chr1:clu_14722_+	Success	1.30280936923555	2	0.271767225078667	0.48281134288205	ODR4
chr1:clu_14723_+	Success	0.259644153438728	1	0.471145427981597	0.673182150571641	ODR4
chr1:clu_14724_+	Success	3.5032051129283	2	0.0301007523378022	0.114391441728559	ODR4
chr1:clu_14725_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AL096803.2
chr1:clu_14726_+	Success	13.686838866699	7	0.000285408414928748	0.00319879431265797	PLA2G4A
chr1:clu_14727_+	Success	0.800804714495825	2	0.448967528032335	0.65545980461754	PLA2G4A
chr1:clu_14728_+	Success	0.552777772963054	2	0.575349398615505	0.757457414299489	PLA2G4A
chr1:clu_14729_+	Success	0.198611388616314	1	0.528527026929701	0.719832837026328	PLA2G4A
chr1:clu_14730_+	Success	12.7086976899081	14	0.0306635261451131	0.115907167045684	RO60
chr1:clu_14731_+	Success	1.74461668799904	3	0.32216120288905	0.534323882443848	CDC73
chr1:clu_14732_+	Success	0.619567260889653	1	0.265637917791079	0.475606669964537	CDC73
chr1:clu_14733_+	Success	7.61043387783889	1	9.56407136980571e-05	0.00127842018765556	CDC73
chr1:clu_14734_+	Success	0.105214765143955	1	0.646430950730767	0.809893338334771	CDC73
chr1:clu_14735_+	Success	0.00104852395998023	1	0.963474811101403	1	CFH
chr1:clu_14736_+	Success	23.368030814665	2	7.10220435410287e-11	3.88338821666134e-09	CFH,CFHR1
chr1:clu_14737_+	Success	4.84105741772646	2	0.00789869741148355	0.0431005858241427	CFH
chr1:clu_14738_+	Success	0.307113545045922	1	0.433200660777291	0.641497933355011	CFH
chr1:clu_14739_+	Success	3.37252978339893	2	0.0343027489605593	0.125643196038178	CFH,CFHR3
chr1:clu_14740_+	Success	0.26434614335551	1	0.467157168706598	0.670659142561732	CFH
chr1:clu_14741_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr1:clu_14742_+	Success	4.44808881100926	6	0.179501712891491	0.373111884676744	C1orf53
chr1:clu_14743_+	Success	2.93053138603864	2	0.0533686712421777	0.169591067655825	NEK7
chr1:clu_14744_+	Success	0.130463989327836	2	0.877688098518044	0.960439574674033	NEK7
chr1:clu_14745_+	Success	-13.7453730395064	5	1	1	NEK7
chr1:clu_14746_+	Success	0.00164874541383142	1	0.954207618346261	1	NEK7
chr1:clu_14747_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AC104461.1
chr1:clu_14748_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	DDX59-AS1
chr1:clu_14749_+	Success	2.41873242873407	4	0.304384802223112	0.516161621624911	CAMSAP2
chr1:clu_14750_+	Success	0.0104743741795801	2	0.989580291049811	1	CAMSAP2
chr1:clu_14751_+	Success	0.439417730551213	1	0.348520835672554	0.560686816408892	CAMSAP2
chr1:clu_14752_+	Success	2.01925461879	2	0.132754380831588	0.307911999105213	CAMSAP2
chr1:clu_14753_+	Not enough valid samples	NA	NA	NA	NA	NA
chr1:clu_14754_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr1:clu_14755_+	Not enough valid samples	NA	NA	NA	NA	NA
chr1:clu_14756_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr1:clu_14757_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	IGFN1
chr1:clu_14758_+	Not enough valid samples	NA	NA	NA	NA	NA
chr1:clu_14759_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RPS10P7
chr1:clu_14760_+	Success	3.08854958941856	4	0.186307022804549	0.382110973227052	NA
chr1:clu_14761_+	Success	7.2923445674096	4	0.0056448490653252	0.0336268995940251	NAV1
chr1:clu_14762_+	Success	102.342917295799	3	4.09851132233659e-44	3.54321842344812e-41	NAV1
chr1:clu_14763_+	Success	0.740526404646516	4	0.829992341147307	0.930599726295586	NAV1
chr1:clu_14764_+	Success	13.7978645067305	2	1.0178026626305e-06	2.45709085053297e-05	NAV1
chr1:clu_14765_+	Success	0.0767902316852087	1	0.695136954877378	0.843622027380305	NAV1
chr1:clu_14766_+	Success	3.57736288084607	2	0.0279493068076483	0.108694769222644	NAV1
chr1:clu_14767_+	Success	1.42922620008994	2	0.239494171129805	0.445826219054407	NAV1
chr1:clu_14768_+	Success	3.69325236412624	2	0.0248909159309299	0.100467600253208	NAV1
chr1:clu_14769_+	Success	1.22203478540382	1	0.117969816482807	0.285763007939079	NAV1
chr1:clu_14770_+	Success	2.29499492226569	5	0.46793412612638	0.67117209508114	IPO9
chr1:clu_14771_+	Success	0.511258985564098	1	0.311922483029924	0.523971455975117	IPO9
chr1:clu_14772_+	Success	0.103486643247606	1	0.64915012538644	0.811334671682578	IPO9
chr1:clu_14773_+	Success	0.861629250033729	2	0.422473206808465	0.631772139249336	IPO9
chr1:clu_14774_+	Success	0.428687709049541	1	0.354474205904721	0.567013373219699	IPO9
chr1:clu_14775_+	Success	0.547834411063377	3	0.778119748806855	0.898091809377386	IPO9
chr1:clu_14776_+	Success	10.8664387849776	2	1.90882272942156e-05	0.00031950783280788	SHISA4
chr1:clu_14777_+	Success	2.55869985760546	3	0.163399661734895	0.351280453650448	SHISA4
chr1:clu_14778_+	Success	1.67712675294752	2	0.186910244563771	0.382783660468746	TIMM17A
chr1:clu_14779_+	Success	3.54585741570372	1	0.00774411124348242	0.0425400800867718	RNPEP
chr1:clu_14780_+	Success	7.1584948990203	10	0.15901750218815	0.344893737624923	RNPEP
chr1:clu_14781_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	PPP1R12B
chr1:clu_14782_+	Not enough valid samples	NA	NA	NA	NA	PPP1R12B
chr1:clu_14783_+	Success	4.0761579388527	4	0.0861553450280019	0.233171251494263	PPP1R12B
chr1:clu_14784_+	Success	7.81561816067733	9	0.0749932400117614	0.213094853713797	PPP1R12B
chr1:clu_14785_+	Success	2.61888407478727	3	0.155191876864761	0.339845455279873	PPP1R12B
chr1:clu_14786_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr1:clu_14787_+	Not enough valid samples	NA	NA	NA	NA	PCAT6
chr1:clu_14788_+	Success	1.04017607794049	1	0.14920575000546	0.331733114994416	TMEM183A
chr1:clu_14789_+	Success	8.29686636322731	5	0.00533836370485417	0.032275781867257	TMEM183A
chr1:clu_14790_+	Success	3.93564701513844	2	0.0195330570544305	0.0843873441383127	TMEM183A
chr1:clu_14791_+	Success	0.246779227142156	1	0.482344239016419	0.682691694437123	TMEM183A
chr1:clu_14792_+	Not enough valid samples	NA	NA	NA	NA	PPFIA4
chr1:clu_14793_+	Not enough valid samples	NA	NA	NA	NA	PPFIA4
chr1:clu_14794_+	Not enough valid samples	NA	NA	NA	NA	PPFIA4
chr1:clu_14795_+	Not enough valid samples	NA	NA	NA	NA	PPFIA4
chr1:clu_14796_+	Not enough valid samples	NA	NA	NA	NA	PPFIA4
chr1:clu_14797_+	Not enough valid samples	NA	NA	NA	NA	PPFIA4
chr1:clu_14798_+	Not enough valid samples	NA	NA	NA	NA	ADORA1
chr1:clu_14799_+	Not enough valid samples	NA	NA	NA	NA	ADORA1
chr1:clu_14800_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	LINC01353
chr1:clu_14801_+	Success	0.44266969419732	2	0.642319333855661	0.806542691844274	PRELP
chr1:clu_14802_+	Success	39.9590415183375	5	8.72958406273275e-16	9.59564279775369e-14	ATP2B4
chr1:clu_14803_+	Success	4.28809065236419	2	0.0137311177613828	0.0648672739897601	ATP2B4
chr1:clu_14804_+	Success	1.74143769894727	2	0.175268236433332	0.367457893346856	ATP2B4
chr1:clu_14805_+	Success	5.64161187809441	2	0.0035471462284305	0.0236416669397184	ATP2B4
chr1:clu_14806_+	Success	26.191284194836	18	3.26746954043028e-05	0.000511083365231019	ZC3H11A,ZBED6
chr1:clu_14807_+	Success	0.752486325908649	2	0.471193554374941	0.673220842584923	ZC3H11A,ZBED6
chr1:clu_14808_+	Success	0.75697176328822	2	0.469084778120617	0.67194871463252	ZC3H11A,ZBED6
chr1:clu_14809_+	Success	5.01790973699826	4	0.0398286109150779	0.139158686765767	SNRPE
chr1:clu_14810_+	Success	6.33434276647949	4	0.013013409394116	0.0623423582880919	SOX13
chr1:clu_14811_+	Success	0.440739384250264	1	0.347796976349947	0.560113879896574	SOX13
chr1:clu_14812_+	Success	0.28964316925817	2	0.748530618665654	0.879199827388032	MDM4
chr1:clu_14813_+	Success	0.34840710782828	2	0.705811476339677	0.85089629226325	MDM4
chr1:clu_14814_+	Success	14.2564180254485	12	0.00465127188848086	0.0291440223108398	MDM4
chr1:clu_14815_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr1:clu_14816_+	Success	14.3275342075576	14	0.0116317221161569	0.0573111360643116	NFASC
chr1:clu_14817_+	Not enough valid samples	NA	NA	NA	NA	NA
chr1:clu_14818_+	Success	0.067828579106731	1	0.71263713532576	0.855497123267646	NFASC
chr1:clu_14819_+	Success	2.83212623255531	5	0.340270878261768	0.552471680775553	NFASC
chr1:clu_14820_+	Success	1.89310386871421	2	0.150603628735979	0.333496592064919	NFASC
chr1:clu_14821_+	Success	0.133747641310606	1	0.605016928147841	0.779615507053437	NFASC
chr1:clu_14822_+	Success	1.01998805881158	2	0.360599246130912	0.572750816129219	NFASC
chr1:clu_14823_+	Success	1.81989700168924	3	0.303078748059919	0.514588212184583	NFASC
chr1:clu_14824_+	Success	1.14405564376375	8	0.970880761029419	1	NFASC
chr1:clu_14825_+	Success	16.3607980432644	14	0.00315942755682264	0.0216172426224782	NFASC
chr1:clu_14826_+	Not enough valid samples	NA	NA	NA	NA	AC119673.2
chr1:clu_14827_+	Not enough valid samples	NA	NA	NA	NA	AC119673.2
chr1:clu_14828_+	Success	0.00219858579350785	1	0.947130088503295	1	SRGAP2
chr1:clu_14829_+	Success	16.1016687130759	5	5.41504734613843e-06	0.000107052607825049	SRGAP2
chr1:clu_14830_+	Success	1.53254414954972	2	0.215985468386458	0.418888448267607	SRGAP2
chr1:clu_14831_+	Success	0.213645564785764	1	0.513321152015225	0.708384914554956	SRGAP2
chr1:clu_14832_+	Success	19.1724352044369	1	5.92837161953362e-10	2.74429555707702e-08	SRGAP2
chr1:clu_14833_+	Success	13.9709556842844	1	1.25012439502009e-07	3.81562299842629e-06	SRGAP2
chr1:clu_14834_+	Success	7.640408994479	5	0.00922747836221359	0.0482096143132983	SRGAP2
chr1:clu_14835_+	Success	1.98652270983848	2	0.137171582491867	0.314792851213608	SRGAP2
chr1:clu_14836_+	Success	0.756330519785081	1	0.218733483953827	0.422315702923114	IKBKE
chr1:clu_14837_+	Success	8.38690364395461	3	0.000786619506190713	0.00732506496201524	IKBKE
chr1:clu_14838_+	Success	0.284649247473908	1	0.450537810511709	0.656882854498292	IKBKE
chr1:clu_14839_+	Not enough valid samples	NA	NA	NA	NA	IKBKE
chr1:clu_14840_+	Success	1.74747361685149	6	0.744641822338212	0.876821570812899	IKBKE
chr1:clu_14841_+	Success	1.51309179708778	3	0.387605772466723	0.599823214508615	DYRK3
chr1:clu_14842_+	Success	8.99821680924742	4	0.00123608018033511	0.0104543883470067	MAPKAPK2
chr1:clu_14843_+	Success	2.2702766166617	2	0.103283606164925	0.262492667280905	MAPKAPK2
chr1:clu_14844_+	Success	0.0650029086582435	1	0.718426007394811	0.859180504141458	MAPKAPK2
chr1:clu_14845_+	Success	0.765464733409317	2	0.465117724993064	0.669282954289492	MAPKAPK2
chr1:clu_14846_+	Success	0.0560982440058524	1	0.737657189844241	0.871970190598745	MAPKAPK2
chr1:clu_14847_+	Success	17.4331439398438	4	4.94858687690618e-07	1.30710527193722e-05	PFKFB2
chr1:clu_14848_+	Not enough valid samples	NA	NA	NA	NA	PFKFB2
chr1:clu_14849_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	CD55
chr1:clu_14850_+	Success	1.30259150261008	4	0.62590525216572	0.79456344678056	CD55
chr1:clu_14851_+	Success	9.97905682252531	2	4.63607750050872e-05	0.000692963602844731	CD46
chr1:clu_14852_+	Success	49.4618001857889	7	1.79955660372273e-18	2.64047784785684e-16	CD46
chr1:clu_14853_+	Success	1.72284513039995	1	0.0634169269037566	0.190806416465257	CD46
chr1:clu_14854_+	Success	0.320719124720199	2	0.725627033066071	0.86384427804103	CD46
chr1:clu_14855_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	LINC02767
chr1:clu_14856_+	Not enough valid samples	NA	NA	NA	NA	NA
chr1:clu_14857_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr1:clu_14858_+	Success	1.02433658969676	1	0.152338901074392	0.336129159734191	G0S2
chr1:clu_14859_+	Success	0.209618147004335	2	0.81089382909661	0.918713302361608	HSD11B1
chr1:clu_14860_+	Success	1.59666331311763	1	0.0739394048428477	0.210962424646166	UTP25
chr1:clu_14861_+	Success	9.16186856942477	4	0.00106665656321951	0.00933236966293831	UTP25
chr1:clu_14862_+	Success	0.887155000658822	4	0.777178988796004	0.897524164727337	UTP25
chr1:clu_14863_+	Not enough valid samples	NA	NA	NA	NA	SERTAD4
chr1:clu_14864_+	Success	4.11102055929223	7	0.313422489045374	0.525387546226516	HHAT
chr1:clu_14865_+	Not enough valid samples	NA	NA	NA	NA	HHAT
chr1:clu_14866_+	Not enough valid samples	NA	NA	NA	NA	HHAT
chr1:clu_14867_+	Not enough valid samples	NA	NA	NA	NA	HHAT
chr1:clu_14868_+	Success	0.234321150409414	1	0.493612437582306	0.692204341996721	RCOR3
chr1:clu_14869_+	Success	7.52117791942374	6	0.0199298277738143	0.0856618383500399	RCOR3
