cluster_id	annotation	chr	start	end	strand	deltapsi	p.adjust	transcript_ids	min_intron_number	mode_intron_number	gene	biotype	genes_in_cluster	is_first_intron	condition	conditions	num_introns
clu_39178_+	fantom_cat	chr11	111923754	111924326	+	0.243347672800226	5.7579529725029e-18	HBMT00000231552.1	1	1	ENSG00000149300.5	NA	HSPB2-C11orf52,C11orf52	TRUE	beige	beige&white	2
clu_39182_+	gencode	chr11	111977794	111980737	+	-0.161050942170413	2.57125298945076e-11	ENST00000615255.1	1	1	DIXDC1	protein_coding	DIXDC1	TRUE	white	beige&white	2
clu_39182_+	gencode	chr11	111968638	111974023	+	0.113341397619481	2.57125298945076e-11	ENST00000528399.1,ENST00000529225.5,ENST00000440460.7	3	3	DIXDC1	retained_intron,protein_coding	DIXDC1	FALSE	beige	beige&white	2
clu_39188_+	fantom_cat	chr11	112017470	112017777	+	0.114733154146061	4.09409018569502e-19	FTMT24300037885.1	1	1	ENSG00000150764.9	NA	DIXDC1	TRUE	beige	beige&white	2
clu_39188_+	gencode	chr11	112016796	112017777	+	-0.121138753112767	4.09409018569502e-19	ENST00000618522.4,ENST00000615255.1,ENST00000440460.7,ENST00000526500.5	9	9	DIXDC1	retained_intron,protein_coding	DIXDC1	FALSE	white	beige&white	2
clu_39274_+	gencode	chr11	119011311	119011939	+	-0.107639242608166	0.000540658014977684	ENST00000526463.5,ENST00000528088.1,ENST00000524670.5,ENST00000532132.5,ENST00000580556.5,ENST00000583842.1	1	1	CCDC84	nonsense_mediated_decay,retained_intron,lncRNA	CCDC84	TRUE	white	beige&white	2
clu_39274_+	gencode	chr11	119011283	119011939	+	0.107639242608166	0.000540658014977684	ENST00000334418.6	5	5	CCDC84	protein_coding	CCDC84	FALSE	beige	beige&white	2
clu_39294_+	gencode	chr11	119131982	119132496	+	0.111472670051637	0.0125524797859557	ENST00000531022.5,ENST00000527410.3,ENST00000350777.7	3	5	HINFP	retained_intron,protein_coding	HINFP	FALSE	beige	beige	1
clu_39572_+	gencode	chr4	15541014	15550824	+	-0.119277144174394	0.000206583698687107	ENST00000424120.5,ENST00000634028.1,ENST00000650860.1,ENST00000503292.5,ENST00000506643.4,ENST00000389652.10	3	15	CC2D2A	protein_coding,nonsense_mediated_decay	CC2D2A	FALSE	white	white	1
clu_39642_+	gencode	chr4	38049898	38054199	+	-0.146458584823127	1.21665166939929e-13	ENST00000261439.9,ENST00000421339.3,ENST00000446803.6,ENST00000513936.6	2	2	TBC1D1	protein_coding	TBC1D1	FALSE	white	white	1
clu_39680_+	gencode	chr4	41538350	41598920	+	-0.113001456551922	2.37675910632522e-15	ENST00000511496.5,ENST00000503057.6	1	1	LIMCH1	protein_coding	LIMCH1	TRUE	white	white	1
clu_39761_+	gencode	chr4	70722751	70762519	+	-0.11095900310566	3.63093016808757e-05	ENST00000226328.8,ENST00000381006.8	1	1	RUFY3	protein_coding	RUFY3	TRUE	white	white	1
clu_39783_+	gencode	chr4	76256523	76263704	+	0.134276180694076	7.865557851202e-16	ENST00000515604.5,ENST00000606246.1,ENST00000424749.7	1	2	FAM47E-STBD1,FAM47E	protein_coding	FAM47E,FAM47E-STBD1	TRUE	beige	beige&white	2
clu_39783_+	gencode	chr4	76251820	76263704	+	-0.148841837259129	7.865557851202e-16	ENST00000651133.1,ENST00000509377.1,ENST00000502320.2,ENST00000514365.5,ENST00000510328.5	1	1	FAM47E-STBD1,FAM47E	nonsense_mediated_decay,protein_coding	FAM47E,FAM47E-STBD1	TRUE	white	beige&white	2
clu_39843_+	cryptic	chr4	87046093	87046695	+	0.100034371417276	1.6718535380175e-05	Unknown	NA	NA	NA	Unknown	NA	NA	beige	beige&white	2
clu_39843_+	gencode	chr4	87046286	87046695	+	-0.116937704440068	1.6718535380175e-05	ENST00000307808.10,ENST00000503477.5,ENST00000507468.5,ENST00000395146.8,ENST00000511442.1,ENST00000544085.5	2	3	AFF1	protein_coding	AFF1	FALSE	white	beige&white	2
clu_39887_+	cryptic	chr4	99204269	99204357	+	0.282960483698005	2.63057051926297e-19	Unknown	NA	NA	NA	Unknown	NA	NA	beige	beige&white	2
clu_39887_+	fantom_cat	chr4	99157579	99159421	+	-0.106596092793165	2.63057051926297e-19	FTMT21500004715.1,FTMT21500011762.1,FTMT21500009135.1,FTMT21500011761.1,MICT00000268586.1,MICT00000268590.1,ENCT00000321988.1,FTMT21500020522.1,FTMT21500008011.1,MICT00000268581.1,FTMT21500006712.1	1	1	ENSG00000246090.2	NA	AP002026.1	TRUE	white	beige&white	2
clu_40123_+	gencode	chr4	159268215	159304342	+	0.121076504515718	1.29843237470736e-09	ENST00000264431.8	1	1	RAPGEF2	protein_coding	RAPGEF2	TRUE	beige	beige&white	2
clu_40123_+	gencode	chr4	159241368	159304342	+	-0.13199216558722	1.29843237470736e-09	ENST00000644474.1,ENST00000644902.1	2	2	RAPGEF2	protein_coding	RAPGEF2	FALSE	white	beige&white	2
clu_40151_+	gencode	chr4	173559201	173582705	+	0.103982787590075	0.0285789415939722	ENST00000512929.5,ENST00000504740.5	3	3	HAND2-AS1	lncRNA	HAND2-AS1	FALSE	beige	beige	1
clu_40240_+	gencode	chr7	1044658	1045337	+	-0.341199960058977	1.11183747971304e-08	ENST00000481403.1	1	1	GPR146	lncRNA	GPR146	TRUE	white	beige&white	2
clu_40240_+	gencode	chr7	1055483	1057492	+	0.344226052003803	1.11183747971304e-08	ENST00000397095.2	1	1	GPR146	protein_coding	GPR146	TRUE	beige	beige&white	2
clu_40244_+	fantom_cat	chr7	1162543	1163452	+	-0.129528741655561	0.0072363219121516	ENCT00000395673.1	1	1	ENSG00000229043.2	NA	AC091729.3	TRUE	white	white	1
clu_40323_+	gencode	chr7	7157426	7234303	+	-0.117706237055182	7.73279695902082e-25	ENST00000429911.5	2	2	C1GALT1	protein_coding	C1GALT1	FALSE	white	beige&white	2
clu_40323_+	gencode	chr7	7182820	7234303	+	0.126340563849703	7.73279695902082e-25	ENST00000419721.5,ENST00000436587.6,ENST00000476068.1	1	1	C1GALT1	protein_coding,retained_intron	C1GALT1	TRUE	beige	beige&white	2
clu_40474_+	fantom_cat	chr7	39782799	39789354	+	0.104361674031186	0.0305988942207958	ENCT00000398966.1,FTMT22700008163.1,FTMT22700007049.1	2	2	ENSG00000188185.7	NA	LINC00265	FALSE	beige	beige	1
clu_40485_+	fantom_cat	chr7	40815803	40860316	+	-0.183242259864945	8.19484180069022e-12	ENCT00000399029.1	1	1	ENSG00000175600.11	NA	SUGCT	TRUE	white	beige&white	2
clu_40485_+	gencode	chr7	40749497	40860316	+	0.187507325856631	8.19484180069022e-12	ENST00000401647.6,ENST00000335693.8,ENST00000628514.2	12	12	SUGCT	protein_coding	SUGCT	FALSE	beige	beige&white	2
clu_40522_+	gencode	chr7	44759460	44760425	+	-0.107274025987037	4.93409024381347e-09	ENST00000413916.5,ENST00000265346.11	6	6	ZMIZ2	protein_coding	ZMIZ2	FALSE	white	white	1
clu_4055_-	gencode	chr3	123620336	123626818	-	-0.106361785171121	0.00063182809067872	ENST00000359169.5,ENST00000354792.9,ENST00000346322.9,ENST00000360772.7,ENST00000464489.5,ENST00000360304.7,ENST00000475616.5	28	30	MYLK	protein_coding,nonsense_mediated_decay	MYLK	FALSE	white	beige&white	2
clu_4055_-	gencode	chr3	123620336	123620497	-	0.106361785171121	0.00063182809067872	ENST00000583087.5	1	1	MYLK	protein_coding	MYLK	TRUE	beige	beige&white	2
clu_40827_+	gencode	chr7	99439596	99444789	+	-0.14119848501365	1.08345082219493e-09	ENST00000441580.5,ENST00000484112.5	1	1	CPSF4	protein_coding,retained_intron	CPSF4	TRUE	white	beige&white	2
clu_40827_+	gencode	chr7	99439185	99444789	+	0.170485124367247	1.08345082219493e-09	ENST00000451876.5,ENST00000430038.5,ENST00000292476.10,ENST00000436336.6	1	1	CPSF4	protein_coding,nonsense_mediated_decay	CPSF4	TRUE	beige	beige&white	2
clu_40903_+	gencode	chr7	102396537	102397620	+	0.111809773630276	2.81293267899725e-15	ENST00000397912.3,ENST00000496391.5	1	1	PRKRIP1	protein_coding	AC091390.4,PRKRIP1	TRUE	beige	beige	1
clu_40985_+	gencode	chr7	117131960	117136081	+	0.107673917586373	1.12904049742072e-15	ENST00000393444.7,ENST00000489293.5,ENST00000393446.6,ENST00000422922.5,ENST00000446490.5,ENST00000465133.5,ENST00000393443.5,ENST00000393451.7,ENST00000438863.5	4	6	ST7	protein_coding,lncRNA,nonsense_mediated_decay	ST7	FALSE	beige	beige	1
clu_41_-	gencode	chrX	10567603	10833554	-	-0.100984244479682	0.0136555057382523	ENST00000380787.5	1	1	MID1	protein_coding	MID1	TRUE	white	white	1
clu_41011_+	gencode	chr7	128456023	128457201	+	0.141765166181359	4.61765578042843e-48	ENST00000257696.5,ENST00000493710.1	1	1	HILPDA,AC010655.2	protein_coding,lncRNA	AC010655.2,AC010655.3,HILPDA,AC010655.4,METTL2B	TRUE	beige	beige	1
clu_41068_+	gencode	chr7	134891673	134928754	+	0.155067835130371	0.00484817168186292	ENST00000443197.5,ENST00000393118.6,ENST00000424922.5,ENST00000495522.1	1	1	CALD1	nonsense_mediated_decay,protein_coding	CALD1	TRUE	beige	beige&white	2
clu_41068_+	gencode	chr7	134867804	134928754	+	-0.155067835130371	0.00484817168186292	ENST00000430085.5,ENST00000435928.1,ENST00000422748.5,ENST00000361901.6,ENST00000417172.5,ENST00000482470.5,ENST00000436461.6,ENST00000454108.5,ENST00000361675.7	2	3	CALD1	nonsense_mediated_decay,protein_coding,retained_intron	CALD1	FALSE	white	beige&white	2
clu_41123_+	gencode	chr7	144195701	144207693	+	-0.141455971800904	2.36809268758791e-11	ENST00000460955.5,ENST00000493248.5,ENST00000663681.1	1	1	AC004889.1	lncRNA	AC004889.1	TRUE	white	white	1
clu_41143_+	gencode	chr7	149278527	149287565	+	-0.106021816326333	0.0137207122057961	ENST00000476295.5,ENST00000481519.5,ENST00000489518.1,ENST00000378052.5	2	2	ZNF783	nonsense_mediated_decay,lncRNA	ZNF783,AC004890.2	FALSE	white	white	1
clu_4151_-	refseq	chr3	129671264	129723964	-	0.116409716480188	2.31234551505749e-06	rna-NM_001349274.2	1	1	TMCC1	NA	TMCC1	TRUE	beige	beige&white	2
clu_4151_-	gencode	chr3	129671264	129827803	-	-0.117750951846279	2.31234551505749e-06	ENST00000393238.7,ENST00000648771.1,ENST00000426664.6,ENST00000505616.5	3	3	TMCC1	protein_coding	TMCC1	FALSE	white	beige&white	2
clu_4168_-	gencode	chr3	132578881	132579492	-	0.11233345603844	9.32756292925612e-15	ENST00000264990.11,ENST00000507705.5,ENST00000485198.5	6	6	ACAD11	protein_coding,lncRNA,nonsense_mediated_decay	ACAD11	FALSE	beige	beige	1
clu_4197_-	gencode	chr3	136152738	136194972	-	-0.11206006343474	2.74680489566181e-05	ENST00000309993.3	1	1	MSL2	protein_coding	MSL2	TRUE	white	white	1
clu_4317_-	gencode	chr3	156751183	156816887	-	0.212568118438878	0.000270051932925437	ENST00000472943.5,ENST00000664482.1	1	1	LINC00886	lncRNA	LINC00886	TRUE	beige	beige&white	2
clu_4317_-	gencode	chr3	156751183	156751422	-	-0.212568118438878	0.000270051932925437	ENST00000488584.2,ENST00000654528.1	1	1	LINC00886	lncRNA	LINC00886	TRUE	white	beige&white	2
clu_4326_-	gencode	chr3	157428488	157460181	-	0.290873215210343	3.1968090934729e-19	ENST00000392832.6,ENST00000479987.5,ENST00000392833.6,ENST00000362010.7	3	4	VEPH1	protein_coding	VEPH1	FALSE	beige	beige&white	3
clu_4326_-	gencode	chr3	157428488	157436883	-	-0.566983213804441	3.1968090934729e-19	ENST00000482685.5	1	1	VEPH1	lncRNA	VEPH1	TRUE	white	beige&white	3
clu_4326_-	gencode	chr3	157459926	157460181	-	0.157811290353204	3.1968090934729e-19	ENST00000537559.5,ENST00000490235.5	2	2	VEPH1	protein_coding,lncRNA	VEPH1	FALSE	beige	beige&white	3
clu_4327_-	refseq	chr3	157470529	157487375	-	-0.120600309431697	1.43398536051463e-17	rna-XM_047448925.1	1	1	VEPH1	NA	VEPH1	TRUE	white	white	1
clu_4379_-	gencode	chr3	171686798	171687371	-	-0.11642207068773	0.00252115168369454	ENST00000351298.9	15	15	PLD1	protein_coding	PLD1	FALSE	white	beige&white	2
clu_4379_-	gencode	chr3	171677694	171687371	-	0.174052876876913	0.00252115168369454	ENST00000356327.9	15	15	PLD1	protein_coding	PLD1	FALSE	beige	beige&white	2
clu_444_-	gencode	chrX	133596599	133661730	-	-0.118290685061347	0.0319743893043496	ENST00000406757.2,ENST00000631057.2,ENST00000370818.7,ENST00000667662.1,ENST00000669691.1,ENST00000666017.1,ENST00000666673.1,ENST00000394299.7	2	4	GPC3	protein_coding,lncRNA	GPC3	FALSE	white	beige&white	2
clu_444_-	cryptic	chrX	133596599	133612509	-	0.141543849433538	0.0319743893043496	Unknown	NA	NA	NA	Unknown	NA	NA	beige	beige&white	2
clu_4454_-	gencode	chr3	187734907	187737597	-	0.145174575945548	1.06187428580262e-13	ENST00000438077.1	1	1	BCL6	protein_coding	BCL6	TRUE	beige	beige&white	2
clu_4454_-	gencode	chr3	187734907	187745410	-	-0.117049876604349	1.06187428580262e-13	ENST00000480458.5,ENST00000621333.4,ENST00000406870.7,ENST00000470319.1	1	1	BCL6	lncRNA,protein_coding,retained_intron	BCL6	TRUE	white	beige&white	2
clu_4477_-	gencode	chr3	194628509	194633079	-	-0.134391192557262	0.0244502613640334	ENST00000347147.8,ENST00000473092.5,ENST00000381975.7,ENST00000430601.1,ENST00000392432.6	1	1	TMEM44	protein_coding,nonsense_mediated_decay	TMEM44	TRUE	white	beige&white	2
clu_4477_-	gencode	chr3	194628509	194633563	-	0.134391192557262	0.0244502613640334	ENST00000494894.5,ENST00000330115.3,ENST00000419280.5	1	1	TMEM44	lncRNA,protein_coding,nonsense_mediated_decay	TMEM44	TRUE	beige	beige&white	2
clu_46_-	gencode	chrX	11254707	11427548	-	0.110400665811972	1.67798696134722e-07	ENST00000380736.5	1	1	ARHGAP6	protein_coding	ARHGAP6	TRUE	beige	beige	1
clu_471_-	gencode	chrX	136747592	136767144	-	-0.307745804070163	5.38718528795077e-26	ENST00000370620.5	1	1	ARHGEF6	protein_coding	ARHGEF6	TRUE	white	beige&white	2
clu_471_-	gencode	chrX	136747592	136779414	-	0.32332280364195	5.38718528795077e-26	ENST00000250617.7	2	2	ARHGEF6	protein_coding	ARHGEF6	FALSE	beige	beige&white	2
clu_4736_+	gencode	chr16	3305643	3308313	+	0.111850577486751	0.0182959028222836	ENST00000669516.1,ENST00000498240.6	1	1	ZNF75A	protein_coding,nonsense_mediated_decay	ZNF75A	TRUE	beige	beige	1
clu_4738_+	gencode	chr16	3404648	3408321	+	-0.129167779652179	0.000924146967898476	ENST00000268655.5,ENST00000571936.5	2	2	ZNF174	protein_coding	ZNF174,AC025283.2	FALSE	white	beige&white	2
clu_4738_+	gencode	chr16	3404648	3404909	+	0.129167779652179	0.000924146967898476	ENST00000575752.5,ENST00000344823.9	2	2	ZNF174	protein_coding	ZNF174,AC025283.2	FALSE	beige	beige&white	2
clu_4765_+	gencode	chr16	4694238	4694958	+	0.112909976296157	0.00724551779137919	ENST00000304301.10,ENST00000590460.1	2	2	NUDT16L1	protein_coding	NUDT16L1	FALSE	beige	beige&white	2
clu_4765_+	gencode	chr16	4694308	4694958	+	-0.112909976296157	0.00724551779137919	ENST00000586536.1	2	2	NUDT16L1	protein_coding	NUDT16L1	FALSE	white	beige&white	2
clu_478_-	gencode	chrX	139728962	139737916	-	-0.10959312476669	1.70892410013286e-12	ENST00000361648.6,ENST00000370557.5	28	28	ATP11C	protein_coding	ATP11C	FALSE	white	white	1
clu_4787_+	gencode	chr16	8851050	8855034	+	-0.157251488263163	0.000987028954720594	ENST00000565934.1	3	3	AC022167.2	lncRNA	AC022167.2,AC022167.1	FALSE	white	beige&white	2
clu_4787_+	cryptic	chr16	8849993	8853526	+	0.122031747562931	0.000987028954720594	Unknown	NA	NA	NA	Unknown	NA	NA	beige	beige&white	2
clu_5281_+	gencode	chr16	66935711	66938037	+	0.153061795895223	0.000855431068282034	ENST00000652667.1,ENST00000652196.1,ENST00000417689.6,ENST00000317091.10,ENST00000566359.1	1	1	CES2	protein_coding,retained_intron	CES2	TRUE	beige	beige&white	2
clu_5281_+	gencode	chr16	66939358	66940222	+	-0.104232331011325	0.000855431068282034	ENST00000561697.5,ENST00000652667.1,ENST00000417689.6,ENST00000568470.6,ENST00000317091.10,ENST00000652196.1	3	3	CES2	protein_coding,nonsense_mediated_decay	CES2	FALSE	white	beige&white	2
clu_5308_+	gencode	chr16	67252844	67255021	+	-0.154813062453654	3.01888211774435e-13	ENST00000564704.5,ENST00000566626.1,ENST00000299798.16,ENST00000563723.5	1	2	SLC9A5	retained_intron,protein_coding	SLC9A5	TRUE	white	beige&white	2
clu_5308_+	gencode	chr16	67265106	67266088	+	0.280694758529982	3.01888211774435e-13	ENST00000564812.5,ENST00000563723.5,ENST00000564704.5,ENST00000566626.1,ENST00000299798.16	4	13	SLC9A5	nonsense_mediated_decay,retained_intron,protein_coding	SLC9A5	FALSE	beige	beige&white	2
clu_5371_+	gencode	chr16	69142299	69143178	+	0.197745315415749	6.78007066743061e-13	ENST00000569615.2	1	1	UTP4	lncRNA	UTP4	TRUE	beige	beige&white	2
clu_5371_+	gencode	chr16	69139914	69143178	+	-0.210676438904376	6.78007066743061e-13	ENST00000567460.5,ENST00000569014.5,ENST00000567015.5,ENST00000352319.8,ENST00000564408.5,ENST00000566227.5,ENST00000563094.5,ENST00000562237.5,ENST00000314423.12	1	5	UTP4	protein_coding,lncRNA,retained_intron	UTP4	TRUE	white	beige&white	2
clu_5376_+	gencode	chr16	69311532	69316008	+	0.104134431162679	0.0114377681497493	ENST00000254950.13	1	1	VPS4A	protein_coding	SNTB2,AC026464.4,VPS4A	TRUE	beige	beige&white	2
clu_5376_+	gencode	chr16	69299774	69300832	+	-0.102513040908455	0.0114377681497493	ENST00000336278.8,ENST00000467311.5	5	5	SNTB2	protein_coding,nonsense_mediated_decay	SNTB2,AC026464.4,VPS4A	FALSE	white	beige&white	2
clu_5751_-	gencode	chr5	43015150	43067087	-	-0.106215336070155	0.0272664164855999	ENST00000665537.1,ENST00000503152.2	1	1	AC025171.1	lncRNA	AC025171.1,ANXA2R	TRUE	white	white	1
clu_584_-	gencode	chr22	17744013	17774381	-	-0.106256582223042	0.016308389481853	ENST00000473439.5,ENST00000399767.5	1	1	BID	lncRNA,protein_coding	BID	TRUE	white	white	1
clu_585_-	gencode	chr22	17791301	17808844	-	-0.178652983281772	1.6324872709341e-08	ENST00000476405.1,ENST00000580469.1,ENST00000441493.7,ENST00000672019.1	2	2	AC016026.1,MICAL3	retained_intron,lncRNA,protein_coding,nonsense_mediated_decay	MICAL3,AC016026.1	FALSE	white	beige&white	2
clu_585_-	gencode	chr22	17803861	17808844	-	0.107120313790492	1.6324872709341e-08	ENST00000584751.1,ENST00000577821.5	2	2	MICAL3	protein_coding	MICAL3,AC016026.1	FALSE	beige	beige&white	2
clu_5892_-	gencode	chr5	79983794	79986950	-	-0.124500900664851	9.83388150207025e-08	ENST00000509852.6	7	7	MTX3	protein_coding	MTX3	FALSE	white	white	1
clu_5896_-	fantom_cat	chr5	80485561	80485891	-	-0.144627737042349	0.000270340721746148	ENCT00000359116.1	1	1	ENSG00000249042.1	NA	AC008771.1	TRUE	white	beige&white	2
clu_5896_-	gencode	chr5	80485561	80487778	-	0.188264383669781	0.000270340721746148	ENST00000504300.2,ENST00000666568.1	1	1	AC008771.1	lncRNA	AC008771.1	TRUE	beige	beige&white	2
clu_5967_-	gencode	chr5	96763228	96776404	-	-0.100500921651614	0.0398449063399959	ENST00000296754.7	19	19	ERAP1	protein_coding	ERAP1	FALSE	white	white	1
clu_6010_-	gencode	chr5	113043630	113049093	-	0.158154741867149	5.12455709548008e-06	ENST00000515367.6,ENST00000408903.7,ENST00000302475.8	14	14	MCC	protein_coding	MCC	FALSE	beige	beige	1
clu_6011_-	gencode	chr5	113151422	113294329	-	0.115355162683493	0.00131519154750773	ENST00000514701.5,ENST00000302475.8	1	1	MCC	protein_coding	MCC	TRUE	beige	beige	1
clu_6087_-	gencode	chr5	132826182	132830594	-	0.105148521084333	0.0420247848311411	ENST00000440118.1	1	1	SHROOM1	protein_coding	SHROOM1	TRUE	beige	beige	1
clu_6119_-	gencode	chr5	138021197	138032782	-	-0.232068571598085	1.42384477572916e-06	ENST00000420893.6,ENST00000510804.1,ENST00000033079.7,ENST00000425075.6	1	1	FAM13B	protein_coding,retained_intron	FAM13B	TRUE	white	beige&white	2
clu_6119_-	gencode	chr5	138021197	138038566	-	0.232068571598085	1.42384477572916e-06	ENST00000514310.5	1	1	FAM13B	protein_coding	FAM13B	TRUE	beige	beige&white	2
clu_6192_-	gencode	chr5	142614161	142621297	-	-0.277823020027402	8.06108089605636e-46	ENST00000359370.10	1	1	FGF1	protein_coding	FGF1	TRUE	white	beige&white	2
clu_6192_-	gencode	chr5	142697715	142697913	-	0.139144154382542	8.06108089605636e-46	ENST00000441680.6,ENST00000407758.5	1	1	FGF1	protein_coding	FGF1	TRUE	beige	beige&white	2
clu_6212_-	gencode	chr5	147424963	147453549	-	0.103308802981264	7.15556371186136e-17	ENST00000519672.1,ENST00000512722.1,ENST00000398514.7	1	1	DPYSL3	lncRNA,protein_coding	DPYSL3	TRUE	beige	beige	1
clu_6400_-	gencode	chr5	180809076	180809634	-	-0.11601306481828	4.05756529212831e-06	ENST00000446023.6,ENST00000504385.5	1	1	MGAT1	protein_coding,lncRNA	MGAT1	TRUE	white	beige&white	2
clu_6400_-	gencode	chr5	180809076	180810040	-	0.132296634210674	4.05756529212831e-06	ENST00000393340.7,ENST00000506033.1,ENST00000506889.1	1	1	MGAT1	protein_coding,lncRNA	MGAT1	TRUE	beige	beige&white	2
clu_6425_+	gencode	chr20	1374698	1376798	+	-0.112298374887313	0.0259155084817562	ENST00000446423.2	3	3	SDCBP2-AS1	lncRNA	SDCBP2-AS1	FALSE	white	white	1
clu_6504_+	gencode	chr20	13808902	13816463	+	0.103067164891294	0.000100717455988583	ENST00000463598.1,ENST00000475968.5,ENST00000378106.10	7	7	NDUFAF5	protein_coding,lncRNA	NDUFAF5	FALSE	beige	beige	1
clu_653_-	gencode	chr22	20717778	20718693	-	-0.100161640062581	2.80898704032705e-07	ENST00000255882.11,ENST00000492581.5,ENST00000399213.2,ENST00000477245.5,ENST00000466772.5	2	2	PI4KA	protein_coding,retained_intron	PI4KA,PI4KAP2	FALSE	white	white	1
clu_669_-	gencode	chr22	21474680	21475211	-	-0.115413204170698	0.0306213927852663	ENST00000450651.5,ENST00000477296.5,ENST00000494740.5,ENST00000462560.6,ENST00000470274.5,ENST00000486209.5,ENST00000360806.9	1	1	PI4KAP2	lncRNA,retained_intron,transcribed_unitary_pseudogene	PI4KAP2	TRUE	white	white	1
clu_6825_+	gencode	chr20	50565069	50568380	+	-0.117633693106385	1.74208501522935e-11	ENST00000541713.5,ENST00000371621.5	2	2	PTPN1	protein_coding	PTPN1	FALSE	white	beige&white	2
clu_6825_+	fantom_cat	chr20	50568234	50568380	+	0.117633693106385	1.74208501522935e-11	FTMT27900017299.1	1	1	ENSG00000196396.5	NA	PTPN1	TRUE	beige	beige&white	2
clu_6946_+	gencode	chr20	64255870	64259942	+	0.100414047926029	0.0499171124057994	ENST00000369758.8,ENST00000609372.1,ENST00000308824.11,ENST00000299468.11	1	1	PCMTD2	protein_coding	PCMTD2	TRUE	beige	beige	1
clu_7004_-	gencode	chr19	1154402	1168694	-	0.105271177545504	6.80064169127863e-10	ENST00000587655.2	1	1	SBNO2	protein_coding	SBNO2	TRUE	beige	beige	1
clu_7040_-	gencode	chr19	2037829	2040134	-	-0.130921847865098	0.00166810752044078	ENST00000591142.5,ENST00000309340.11	3	3	MKNK2	protein_coding	MKNK2	FALSE	white	beige&white	2
clu_7040_-	gencode	chr19	2039856	2040134	-	0.11613242394351	0.00166810752044078	ENST00000250896.7,ENST00000586828.5,ENST00000591601.5,ENST00000589441.5	3	3	MKNK2	protein_coding,nonsense_mediated_decay	MKNK2	FALSE	beige	beige&white	2
clu_7044_-	gencode	chr19	2046691	2050801	-	-0.119225955148674	0.000647159401674944	ENST00000586828.5,ENST00000250896.7,ENST00000591601.5,ENST00000309340.11,ENST00000589509.5,ENST00000589534.2	1	2	MKNK2	nonsense_mediated_decay,protein_coding	MKNK2	TRUE	white	beige&white	2
clu_7044_-	gencode	chr19	2046468	2046604	-	0.10212131089701	0.000647159401674944	ENST00000591601.5,ENST00000250896.7,ENST00000586828.5,ENST00000309340.11	2	2	MKNK2	protein_coding,nonsense_mediated_decay	MKNK2	FALSE	beige	beige&white	2
clu_7070_-	gencode	chr19	2934815	2936524	-	0.149665448039814	2.60732115018045e-05	ENST00000314531.5	3	3	ZNF77	protein_coding	AC119403.1,ZNF77	FALSE	beige	beige	1
clu_7080_-	gencode	chr19	3061257	3062174	-	-0.123287578296312	0.00015082760086959	ENST00000592330.5,ENST00000586003.1,ENST00000585557.1,ENST00000585782.1,ENST00000327141.8	1	1	TLE5	lncRNA,retained_intron,nonsense_mediated_decay,protein_coding	TLE5	TRUE	white	beige&white	2
clu_7080_-	gencode	chr19	3061257	3062700	-	0.119735201077722	0.00015082760086959	ENST00000586742.5,ENST00000221561.12	1	1	TLE5	protein_coding	TLE5	TRUE	beige	beige&white	2
clu_7090_-	gencode	chr19	3633169	3638884	-	-0.111365520130919	5.98579301464716e-05	ENST00000539785.5	16	16	PIP5K1C	protein_coding	PIP5K1C	FALSE	white	white	1
clu_7219_-	gencode	chr19	8304088	8305031	-	-0.103441045005441	0.0291693772505566	ENST00000301458.10	2	2	CD320	protein_coding	CD320	FALSE	white	white	1
clu_727_-	gencode	chr22	27990007	27992587	-	-0.151451082953786	0.00276185404157562	ENST00000431039.1	3	3	TTC28	protein_coding	TTC28	FALSE	white	white	1
clu_7381_-	gencode	chr19	12774897	12775405	-	0.16791429179089	1.71932917871253e-28	ENST00000587178.1,ENST00000586284.5,ENST00000397668.7,ENST00000589965.5,ENST00000592808.1,ENST00000264827.9,ENST00000589134.5	1	1	HOOK2	protein_coding,retained_intron,lncRNA	HOOK2	TRUE	beige	beige&white	2
clu_7381_-	gencode	chr19	12774897	12778300	-	-0.122635715647714	1.71932917871253e-28	ENST00000589400.5,ENST00000590839.5,ENST00000592512.1	1	1	HOOK2	protein_coding,retained_intron	HOOK2	TRUE	white	beige&white	2
clu_7433_-	gencode	chr19	15125069	15125656	-	-0.113600954444869	1.14708274346731e-08	ENST00000599324.1,ENST00000263383.8	1	1	ILVBL	retained_intron,protein_coding	ILVBL	TRUE	white	white	1
clu_7440_-	gencode	chr19	15244762	15254152	-	-0.131316875932219	5.42407752699076e-05	ENST00000263377.6	11	11	BRD4	protein_coding	BRD4	FALSE	white	beige&white	2
clu_7440_-	gencode	chr19	15249290	15254152	-	0.131316875932219	5.42407752699076e-05	ENST00000371835.8	11	11	BRD4	protein_coding	BRD4	FALSE	beige	beige&white	2
clu_752_-	gencode	chr22	29529239	29531831	-	0.11338966044594	1.27492442615015e-09	ENST00000397873.6,ENST00000490103.5,ENST00000397872.5,ENST00000492707.5,ENST00000358079.8,ENST00000397871.5	3	8	THOC5	protein_coding,retained_intron,nonsense_mediated_decay	THOC5	FALSE	beige	beige	1
clu_7568_-	gencode	chr19	29708423	29714907	-	-0.10094976407997	1.61869316991401e-67	ENST00000392278.2	1	1	C19orf12	protein_coding	C19orf12	TRUE	white	beige&white	2
