in_trifid	intron_coords	condition	deltapsi	p.adjust	gene	cluster_id	annotation	mean_trifid_score	mean_norm_score	median_norm_score	transcripts	transcript_names	sig
in_trifid	chr17:1484303:1491600:-	beige	0.0849291624806306	1.3535498067596e-18	MYO1C	clu_19289_-	gencode	0.9378	0.9638	0.9638	ENST00000361007	MYO1C-201	beige
in_trifid	chr18:77105286:77131539:-	white	-0.0846954289606442	1.88215728924961e-08	MBP	clu_21316_-	gencode	0.3144	0.3863	0.3863	ENST00000397863	MBP-206	white
in_trifid	chr17:28725563:28725904:-	white	-0.0844634191227522	0.00250035418088457	TLCD1	clu_19704_-	gencode	0.9197	1	1	ENST00000292090	TLCD1-201	white
in_trifid	chr8:22533018:22539469:+	beige	0.0842224377783372	9.83769869286039e-13	PPP3CC	clu_21466_+	gencode	0.5813	0.8731	0.8731	ENST00000240139,ENST00000397775	PPP3CC-201,PPP3CC-203	beige
in_trifid	chr2:210154611:210171149:-	white	-0.0833779354317082	6.86853555110113e-10	KANSL1L	clu_12779_-	gencode	0.364133333333333	0.455933333333333	0.3487	ENST00000281772,ENST00000418791,ENST00000452086	KANSL1L-201,KANSL1L-203,KANSL1L-207	white
in_trifid	chrX:139728962:139731651:-	beige	0.0829324629959651	1.00003479119527e-11	ATP11C	clu_478_-	gencode	0.3646	0.50215	0.50215	ENST00000327569,ENST00000433868	ATP11C-201,ATP11C-205	beige
in_trifid	chr5:147424963:147509478:-	white	-0.0826348145351073	7.4748812910385e-17	DPYSL3	clu_6212_-	gencode	0.8819	1	1	ENST00000343218	DPYSL3-201	white
in_trifid	chr13:41257796:41260493:-	white	-0.0822980201489349	3.09029387893078e-07	MTRF1	clu_17869_-	gencode	0.0026	0.0027	0.0027	ENST00000430347,ENST00000239852	MTRF1-204,MTRF1-201	white
in_trifid	chr19:48633655:48634508:-	beige	0.0817894128402508	0.00053586446403816	DBP	clu_7898_-	gencode	0.0967	0.1004	0.1004	ENST00000599385	DBP-204	beige
in_trifid	chr3:29281756:29434746:+	white	-0.0817276008615608	5.74687631504671e-29	RBMS3	clu_18299_+	gencode	0.54215	0.70655	0.70655	ENST00000434693,ENST00000383766	RBMS3-205,RBMS3-202	white
in_trifid	chr2:72179461:72182894:-	beige	0.0815117768204753	9.35755655917632e-08	EXOC6B	clu_12026_-	gencode	0.9083	0.9263	0.9263	ENST00000634650	EXOC6B-209	beige
in_trifid	chr14:23143204:23155166:-	beige	0.0807801964428664	5.47046731627239e-12	SLC7A8	clu_16295_-	gencode	0.03865	0.04115	0.04115	ENST00000529705,ENST00000339733	SLC7A8-212,SLC7A8-202	beige
in_trifid	chr12:925525:926796:-	white	-0.0803958073098523	0.0450189158415155	RAD52	clu_24942_-	gencode	0.013275	0.020125	0.00185	ENST00000545564,ENST00000461568,ENST00000468231,ENST00000543912	RAD52-218,RAD52-205,RAD52-207,RAD52-216	white
in_trifid	chr3:12941865:13047478:-	beige	0.0801510218100522	2.97932138150893e-15	IQSEC1	clu_3320_-	gencode	0.4132	0.4939	0.4939	ENST00000648114	IQSEC1-208	beige
in_trifid	chr16:11964026:11976568:-	beige	0.0796948721602572	4.49996214502001e-05	NPIPB2	clu_24215_-	gencode	0.0094	0.0188	0.0188	ENST00000673243	NPIPB2-208	beige
in_trifid	chr1:240245565:240257945:+	white	-0.0794879518652875	0.0134642832664134	FMN2	clu_15045_+	gencode	0	0	0	ENST00000441342	FMN2-202	white
in_trifid	chr5:134524429:134535858:+	white	-0.0792462610540042	0.00455157899276505	JADE2	clu_22660_+	gencode	0.6302	1	1	ENST00000512386	JADE2-209	white
in_trifid	chr11:129123929:129124803:-	white	-0.07892345414362	6.7454362743811e-05	ARHGAP32	clu_2136_-	gencode	0	0	0	ENST00000525234	ARHGAP32-204	white
in_trifid	chr9:127424803:127428832:+	beige	0.0771577941947175	0.00859343493672885	ZNF79	clu_17446_+	gencode	0.9058	1	1	ENST00000342483	ZNF79-201	beige
in_trifid	chr14:24114924:24115543:+	beige	0.0770812680728506	0.0024688307829121	DCAF11	clu_33556_+	gencode	0.319166666666667	0.333333333333333	0	ENST00000559115,ENST00000560901,ENST00000561375	DCAF11-217,DCAF11-233,DCAF11-238	beige
in_trifid	chr22:38169471:38181784:-	white	-0.0770362580601398	1.17519137916942e-13	PLA2G6	clu_868_-	gencode	0.285766666666667	0.3016	0.0217	ENST00000667521,ENST00000402064,ENST00000664587,ENST00000668499,ENST00000673413,ENST00000436218	PLA2G6-234,PLA2G6-203,PLA2G6-232,PLA2G6-236,PLA2G6-239,PLA2G6-211	white
in_trifid	chr10:96057000:96057124:+	beige	0.0769196391721155	0.0138865744532191	CCNJ	clu_29884_+	gencode	0.6725	0.7039	0.7039	ENST00000403870	CCNJ-202	beige
in_trifid	chr9:13140149:13150511:-	beige	0.0765939355785324	9.36143263721501e-09	MPDZ	clu_9549_-	gencode	0.00695	0.00785	0.00785	ENST00000545857,ENST00000433359	MPDZ-218,MPDZ-205	beige
in_trifid	chr11:76453388:76454749:+	beige	0.0754493167765648	1.35051944500116e-05	EMSY	clu_39030_+	gencode	0.615333333333333	0.644333333333333	0.9081	ENST00000524767,ENST00000525038,ENST00000533248	EMSY-205,EMSY-206,EMSY-215	beige
in_trifid	chr6:163563719:163565946:+	beige	0.0753188567734855	2.70386872507002e-15	QKI	clu_23974_+	gencode	0.72785	0.7388	0.7388	ENST00000453779,ENST00000361758	QKI-207,QKI-204	beige
in_trifid	chr7:143621020:143719683:+	white	-0.0748884643434414	0.003227172584564	TCAF2	clu_41120_+	refseq	7e-04	7e-04	7e-04	NM_001365428	NA	white
in_trifid	chr1:45334511:45339976:-	white	-0.0747903905408643	0.0261577559826845	MUTYH	clu_27982_-	gencode	0.0900777777777778	0.174255555555556	0.0058	ENST00000355498,ENST00000354383,ENST00000435155,ENST00000488731,ENST00000475516,ENST00000470256,ENST00000672764,ENST00000531105,ENST00000673134	MUTYH-202,MUTYH-201,MUTYH-208,MUTYH-231,MUTYH-220,MUTYH-218,MUTYH-244,MUTYH-237,MUTYH-246	white
in_trifid	chrX:154863227:154886134:-	beige	0.0747683884342563	1.99849122113699e-11	F8	clu_565_-	gencode	0.0328	0.0452	0.0452	ENST00000330287	F8-201	beige
in_trifid	chr6:169457634:169582836:-	white	-0.0743085536816677	0.00897505150526562	WDR27	clu_33477_-	gencode	0.3796	0.7591	0.7591	ENST00000423258	WDR27-201	white
in_trifid	chr18:76928106:76935980:+	beige	0.0742798872368284	0.0297426134277318	ZNF236	clu_3239_+	gencode	0.0544	0.0686	0.0686	ENST00000543926	ZNF236-203	beige
in_trifid	chr18:31666372:31724494:-	beige	0.074104925149023	1.4965007538621e-09	B4GALT6	clu_21176_-	refseq	0.0461	0.0461	0.0461	XM_005258387	NA	beige
in_trifid	chr22:27990007:27990789:-	beige	0.0739749073567091	0.0029379122322416	TTC28	clu_727_-	gencode	0.58035	0.6438	0.6438	ENST00000397906,ENST00000612946	TTC28-201,TTC28-208	beige
in_trifid	chr3:193626202:193631612:+	beige	0.0737361053246169	7.77684619843842e-18	OPA1	clu_19197_+	gencode	0.37135	0.383316666666667	0.2255	ENST00000361908,ENST00000361510,ENST00000361150,ENST00000361715,ENST00000434811,ENST00000646277	OPA1-205,OPA1-202,OPA1-201,OPA1-203,OPA1-210,OPA1-229	beige
in_trifid	chr11:47175313:47175851:-	white	-0.0730930737821937	2.26449272450062e-06	ARFGAP2	clu_1389_-	gencode	0.129255555555556	0.129944444444444	0.0083	ENST00000524782,ENST00000426335,ENST00000525314,ENST00000525398,ENST00000528444,ENST00000529455,ENST00000528708,ENST00000529439,ENST00000532478	ARFGAP2-205,ARFGAP2-202,ARFGAP2-206,ARFGAP2-207,ARFGAP2-217,ARFGAP2-220,ARFGAP2-218,ARFGAP2-219,ARFGAP2-226	white
in_trifid	chr1:26827139:26832447:+	beige	0.0722490792095108	2.83357699886566e-09	ZDHHC18	clu_13345_+	gencode	0.4952	0.9904	0.9904	ENST00000374142	ZDHHC18-202	beige
in_trifid	chr15:99251984:99255898:+	beige	0.0721938736024688	2.72086095368522e-14	LRRC28	clu_30897_+	gencode	0.016	0.016	0.016	ENST00000558861	LRRC28-209	beige
in_trifid	chr17:17857855:17861476:-	beige	0.0717125593347952	9.30504453759111e-11	TOM1L2	clu_19613_-	gencode	0.12465	0.12605	0.12605	ENST00000535933,ENST00000542206	TOM1L2-207,TOM1L2-210	beige
in_trifid	chr4:1179541:1201269:-	white	-0.0712809433155532	1.84438601095178e-30	SPON2	clu_36362_-	gencode	3e-04	3e-04	3e-04	ENST00000511672	SPON2-215	white
in_trifid	chr10:29527056:29529705:-	beige	0.0704147316260134	8.24537196255116e-20	SVIL	clu_37534_-	gencode	0.7742	1	1	ENST00000355867	SVIL-201	beige
in_trifid	chr4:109718759:109729602:-	beige	0.0702300535127001	1.11364720011209e-25	PLA2G12A	clu_36806_-	gencode	0.67585	0.8019	0.8019	ENST00000243501,ENST00000502283	PLA2G12A-201,PLA2G12A-202	beige
in_trifid	chr3:42653883:42658275:+	white	-0.0698563171808144	9.68335560003143e-05	ZBTB47	clu_18406_+	gencode	0.5022	1	1	ENST00000232974	ZBTB47-201	white
in_trifid	chr17:4951182:4951828:+	white	-0.0695604518703987	0.0177723430878002	ENO3	clu_34253_+	gencode	0.333766666666667	0.334733333333333	0.0207	ENST00000519602,ENST00000519584,ENST00000521659	ENO3-207,ENO3-206,ENO3-210	white
in_trifid	chr17:2188515:2214139:-	white	-0.0689803900283148	1.02416682055582e-05	SMG6	clu_19317_-	gencode	0	0	0	ENST00000572369	SMG6-211	white
in_trifid	chr5:79985659:79986950:-	beige	0.0688559548589048	1.00048914002077e-07	MTX3	clu_5892_-	gencode	0.50395	0.5292	0.5292	ENST00000512528,ENST00000512560	MTX3-202,MTX3-203	beige
in_trifid	chr11:62728227:62728823:+	beige	0.0677442471336435	0.0119099100688388	TTC9C	clu_38652_+	gencode	0.0234	0.0238	0.0238	ENST00000530625	TTC9C-203	beige
in_trifid	chr16:20799067:20799263:-	beige	0.0675458843046274	0.00706322268199124	ERI2	clu_24326_-	gencode	0.173825	0.262175	0.0241	ENST00000357967,ENST00000563117,ENST00000564349,ENST00000568805	ERI2-202,ERI2-206,ERI2-208,ERI2-214	beige
in_trifid	chr14:75633696:75634910:+	beige	0.0674028561416343	1.15779317729094e-49	FLVCR2,TTLL5	clu_33907_+	gencode	0.1407	0.1854	0.00595	ENST00000238667,ENST00000539311,ENST00000555027,ENST00000553341,ENST00000553587,ENST00000554580	FLVCR2-201,FLVCR2-202,FLVCR2-207,FLVCR2-203,FLVCR2-204,FLVCR2-206	beige
in_trifid	chr17:63412130:63412680:+	beige	0.0670977203673829	3.69355273477322e-05	TANC2	clu_35054_+	gencode	0.5067	0.5817	0.5817	ENST00000389520	TANC2-201	beige
in_trifid	chr11:65377076:65379867:-	white	-0.0668916114810209	1.21263345919937e-07	SLC25A45	clu_1646_-	gencode	0.1365	0.1472	0.1472	ENST00000526432	SLC25A45-206	white
in_trifid	chr2:97091988:97094701:-	beige	0.0661055969288061	7.4156440494974e-05	FAHD2B	clu_12209_-	gencode	0.8849	0.9728	0.9728	ENST00000414820	FAHD2B-202	beige
in_trifid	chr19:38325577:38326593:+	white	-0.065928643913863	0.0313959796560538	KCNK6	clu_26775_+	refseq	0.0146	0.0147	0.0147	XM_047439726	NA	white
in_trifid	chr11:8717892:8718428:-	beige	0.0653895518870461	1.73520476658632e-12	ST5	clu_1234_-	gencode	0.1433	0.1569	0.1569	ENST00000530991	ST5-237	beige
in_trifid	chr2:11249798:11286539:-	white	-0.0653565599847727	1.07688881323128e-10	ROCK2	clu_11594_-	gencode	0.246725	0.2533	0.0066	ENST00000315872,ENST00000616279,ENST00000261535,ENST00000431087	ROCK2-202,ROCK2-209,ROCK2-201,ROCK2-204	white
in_trifid	chr4:82842481:82844386:-	beige	0.0650213301616344	1.30132563953526e-25	SEC31A	clu_36665_-	gencode	0.51961	0.59966	0.6698	ENST00000395310,ENST00000508502,ENST00000355196,ENST00000448323,ENST00000505472,ENST00000348405,ENST00000505984,ENST00000443462,ENST00000264405,ENST00000503937	SEC31A-205,SEC31A-227,SEC31A-204,SEC31A-208,SEC31A-215,SEC31A-203,SEC31A-217,SEC31A-207,SEC31A-201,SEC31A-213	beige
in_trifid	chr2:62988038:62990716:+	white	-0.064702304059771	2.06882297003279e-21	EHBP1	clu_31289_+	gencode	0.620166666666667	0.656833333333333	0.9694	ENST00000263991,ENST00000405289,ENST00000422032	EHBP1-201,EHBP1-203,EHBP1-206	white
in_trifid	chr12:55721494:55721689:+	beige	0.0644493230405989	5.16706489410909e-74	RDH5	clu_10876_+	gencode	0.451725	0.50025	0.5005	ENST00000257895,ENST00000548082,ENST00000547072,ENST00000552930	RDH5-201,RDH5-204,RDH5-202,RDH5-209	beige
in_trifid	chr5:65652545:65655636:+	white	-0.0635459963704988	2.0725983453178e-14	TRAPPC13	clu_22299_+	gencode	0.616333333333333	0.649666666666667	0.949	ENST00000438419,ENST00000399438,ENST00000504243	TRAPPC13-204,TRAPPC13-202,TRAPPC13-205	white
in_trifid	chr11:63763869:63764038:-	white	-0.0634754905057813	0.00785687320119057	C11orf95	clu_1587_-	gencode	0.3546	0.7092	0.7092	ENST00000433688	C11orf95-202	white
in_trifid	chr3:157495506:157533513:-	beige	0.0632787995991313	1.98084823854415e-17	VEPH1	clu_4327_-	gencode	0.00113333333333333	0.00156666666666667	6e-04	ENST00000475050,ENST00000473907,ENST00000487753	VEPH1-209,VEPH1-208,VEPH1-214	beige
in_trifid	chr12:114679972:114680879:-	beige	0.0628157053475832	2.6445648458338e-07	TBX3	clu_25851_-	gencode	0.7552	0.8596	0.8596	ENST00000257566	TBX3-201	beige
in_trifid	chr14:31403049:31420472:-	white	-0.0625554648796214	3.98235323151556e-27	HEATR5A	clu_16386_-	gencode	0.4091	0.52875	0.52875	ENST00000543095,ENST00000382464	HEATR5A-203,HEATR5A-201	white
in_trifid	chr8:119596002:119600678:-	white	-0.0625469314929926	2.21413095988593e-17	ENPP2	clu_8953_-	gencode	0.8729	0.9835	0.9835	ENST00000259486	ENPP2-202	white
in_trifid	chr7:5394595:5421060:-	white	-0.062133192404672	0.026587002873786	TNRC18	clu_35421_-	gencode	0.38505	0.755	0.755	ENST00000430969,ENST00000399537	TNRC18-205,TNRC18-203	white
in_trifid	chr20:13814515:13816463:+	white	-0.0620654297363708	0.00010647990492855	NDUFAF5	clu_6504_+	gencode	0.1432	0.1611	0.1611	ENST00000378081	NDUFAF5-201	white
in_trifid	chr9:128267274:128267458:-	beige	0.0620370645007166	9.37888409159054e-15	GOLGA2	clu_10181_-	gencode	0.286	0.512666666666667	0.5363	ENST00000611957,ENST00000421699,ENST00000450617	GOLGA2-214,GOLGA2-201,GOLGA2-202	beige
in_trifid	chr10:67956976:67959113:-	beige	0.0609722848137052	3.01962703258556e-10	HERC4	clu_37696_-	gencode	0.385166666666667	0.388266666666667	0.1123	ENST00000395198,ENST00000412272,ENST00000277817	HERC4-204,HERC4-205,HERC4-201	beige
in_trifid	chr19:3633169:3633437:-	beige	0.0606613831532391	6.26773678174797e-05	PIP5K1C	clu_7090_-	gencode	0.5083	0.7924	0.7924	ENST00000335312	PIP5K1C-201	beige
in_trifid	chr2:54457269:54526372:+	white	-0.0605111759005725	1.01487646497363e-07	SPTBN1	clu_31236_+	refseq	0.8928	0.8996	0.8996	XM_006712087	NA	white
in_trifid	chr1:31733143:31735183:-	beige	0.0603900026135593	0.00668032742856474	ADGRB2	clu_27790_-	gencode	0.357775	0.616825	0.59675	ENST00000398538,ENST00000373655,ENST00000373658,ENST00000398547	ADGRB2-203,ADGRB2-201,ADGRB2-202,ADGRB2-205	beige
in_trifid	chr5:7865983:7866646:-	beige	0.0602276030444543	6.06154635464101e-07	FASTKD3	clu_5623_-	gencode	0.263933333333333	0.337833333333333	0.0102	ENST00000264669,ENST00000507036,ENST00000511261	FASTKD3-201,FASTKD3-204,FASTKD3-206	beige
in_trifid	chr3:107525490:107526327:+	white	-0.059912606911794	1.93364309291729e-13	BBX	clu_18726_+	gencode	0.0352	0.0375	0.0375	ENST00000456419	BBX-217	white
in_trifid	chr2:39755960:39757248:-	white	-0.0596983899895012	0.00150436392154386	THUMPD2	clu_11822_-	gencode	0.0031	0.0047	0.0047	ENST00000378727	THUMPD2-201	white
in_trifid	chr19:47257654:47258330:+	white	-0.0585681851926852	4.82925468889437e-06	CCDC9	clu_27002_+	gencode	7e-04	0.0013	0.0013	ENST00000595659	CCDC9-202	white
in_trifid	chr22:29531110:29531831:-	white	-0.0576668686203248	1.66572219043792e-09	THOC5	clu_752_-	gencode	0.0011	0.00115	0.00115	ENST00000442555,ENST00000443089	THOC5-209,THOC5-210	white
in_trifid	chr22:29329720:29330378:-	beige	0.0572364811407481	3.93928454546068e-11	AP1B1	clu_741_-	gencode	0.94895	0.9791	0.9791	ENST00000357586,ENST00000405198	AP1B1-202,AP1B1-204	beige
in_trifid	chr19:15123576:15124925:-	beige	0.0566722191922185	8.06752430708713e-09	ILVBL	clu_7433_-	gencode	0.329966666666667	0.338766666666667	0.0134	ENST00000263383,ENST00000527093,ENST00000533747	ILVBL-201,ILVBL-204,ILVBL-208	beige
in_trifid	chr7:44759460:44760151:+	beige	0.0556373466016658	5.02807923107296e-09	ZMIZ2	clu_40522_+	gencode	0.64595	0.6997	0.80825	ENST00000441627,ENST00000309315,ENST00000433667,ENST00000615423	ZMIZ2-206,ZMIZ2-202,ZMIZ2-205,ZMIZ2-215	beige
in_trifid	chr3:140963227:140966934:+	white	-0.0553735741914879	3.36556704655756e-09	SLC25A36	clu_18937_+	gencode	7e-04	7e-04	7e-04	ENST00000512506,ENST00000648615	SLC25A36-211,SLC25A36-216	white
in_trifid	chr10:69195265:69196992:+	white	-0.0548316923290431	0.000985370175268473	SUPV3L1	clu_29676_+	gencode	0.3811	0.50225	0.50225	ENST00000359655,ENST00000422378	SUPV3L1-201,SUPV3L1-202	white
in_trifid	chr4:128009621:128011683:+	white	-0.0544705609181715	0.000370460125954126	ABHD18	clu_40017_+	refseq	0.12005	0.120766666666667	0.1211	NM_001366038,NM_001319307,NM_001366040,NM_001366046,NM_001366037,NM_001366042	NA,NA,NA,NA,NA,NA	white
in_trifid	chr21:46635763:46636439:+	beige	0.0522594591318661	2.71993975779022e-27	PRMT2	clu_9485_+	gencode	0.5914	1	1	ENST00000355680	PRMT2-203	beige
in_trifid	chr16:71880023:71881317:-	white	-0.0518883788115942	0.0157216140670677	ZNF821	clu_24742_-	gencode	0.03112	0.03162	7e-04	ENST00000568666,ENST00000562808,ENST00000562985,ENST00000563878,ENST00000568961	ZNF821-218,ZNF821-207,ZNF821-208,ZNF821-210,ZNF821-219	white
in_trifid	chr9:129108077:129109179:-	white	-0.0484260018903034	2.28823916273719e-08	CRAT	clu_10209_-	gencode	0.0044	0.0049	0.0049	ENST00000458362	CRAT-207	white
in_trifid	chr9:129139649:129142445:+	white	-0.0479471976574538	1.60896274210898e-11	PTPA	clu_17541_+	gencode	3e-04	4e-04	4e-04	ENST00000423100	PTPA-214	white
in_trifid	chr17:8176026:8176200:-	white	-0.0479164253223331	2.36088203961474e-07	TMEM107	clu_19505_-	gencode	0.27692	0.30598	0.1321	ENST00000437139,ENST00000316425,ENST00000533070,ENST00000431792,ENST00000532998	TMEM107-204,TMEM107-201,TMEM107-209,TMEM107-203,TMEM107-208	white
in_trifid	chr4:38053225:38054199:+	beige	0.0466330408460281	1.26842894080713e-13	TBC1D1	clu_39642_+	gencode	0.07215	0.09355	0.09355	ENST00000508802,ENST00000510573	TBC1D1-214,TBC1D1-216	beige
in_trifid	chr5:113151422:113340519:-	white	-0.0457198120940889	0.00156506013988013	MCC	clu_6011_-	gencode	0.438	0.7013	0.7013	ENST00000408903	MCC-202	white
in_trifid	chr7:128405865:128409756:-	beige	0.0440190170524229	4.00603998467593e-31	IMPDH1	clu_36127_-	gencode	0.4339	0.6368	0.6368	ENST00000348127	IMPDH1-202	beige
in_trifid	chr1:248917401:248930113:+	beige	0.0412845433421343	5.10772985430165e-06	PGBD2	clu_15093_+	refseq	0	0	0	XM_047417845	NA	beige
in_trifid	chr12:122351143:122352726:-	beige	0.0411897487490092	2.31472580648404e-11	CLIP1	clu_25945_-	gencode	0.946	0.9844	0.9844	ENST00000620786	CLIP1-220	beige
in_trifid	chr3:141386937:141403927:+	white	-0.0392505856499124	1.56953605209338e-13	ZBTB38	clu_18942_+	gencode	0.010925	0.02185	0.01065	ENST00000636289,ENST00000503809,ENST00000513258,ENST00000507722	ZBTB38-221,ZBTB38-203,ZBTB38-217,ZBTB38-207	white
in_trifid	chr19:56462429:56474012:-	beige	0.0391665374946719	0.0410384392880367	ZNF667	clu_8082_-	refseq	0.8319	0.8578	0.8578	XM_047439211,XM_047439212,XM_024451645	NA,NA,NA	beige
in_trifid	chr14:102233789:102240452:-	white	-0.0375944548311776	6.29061496552e-10	MOK	clu_16782_-	gencode	0.00483333333333333	0.0049	0.0061	ENST00000523231,ENST00000524370,ENST00000559138	MOK-228,MOK-234,MOK-236	white
in_trifid	chr19:57889008:57901657:-	beige	0.0347461285383765	0.0010608994507431	AC010326.2	clu_8097_-	gencode	0.1866	0.3732	0.3732	ENST00000602124	AC010326.2-201	beige
in_trifid	chr2:144235737:144331494:-	beige	0.0272898376355121	2.92846618167269e-21	GTDC1	clu_12446_-	refseq	0.2288	0.2291	0.0739	NM_001354355,XM_047445842,NM_001376315,NM_001376318,NM_001376324	NA,NA,NA,NA,NA	beige
in_trifid	chrX:52956755:52957088:-	white	-0.0240905650170133	3.83884530222283e-05	FAM156A	clu_208_-	gencode	0.172	0.344	0.344	ENST00000612915,ENST00000619586	FAM156A-206,FAM156A-216	white
not_in_trifid	chr10:132245955:132249030:-	white	-0.0684048960156062	1.10050822637279e-16	STK32C	clu_38176_-	gencode	-0.1	-0.1	-0.1	ENST00000462160	NA	white
not_in_trifid	chr10:29569312:29648117:-	white	-0.151270137792128	8.17872478822574e-25	ENSG00000197321.10	clu_37538_-	fantom_cat	-0.1	-0.1	-0.1	FTMT23700033751,FTMT23700046737,FTMT23700046735	NA	sig_white
not_in_trifid	chr10:29686651:29736685:-	beige	0.347930069532154	1.05789639880882e-24	SVIL	clu_37540_-	gencode	-0.1	-0.1	-0.1	ENST00000465422	NA	sig_beige
not_in_trifid	chr10:310092:310469:-	beige	0.112251105884668	8.65730909529162e-52	NA	clu_37352_-	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_beige
not_in_trifid	chr10:51699209:51804585:+	beige	0.270065918722277	6.40077305502707e-20	NA	clu_29623_+	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_beige
not_in_trifid	chr10:51938221:52054484:+	white	-0.0679620111264271	0.00154186607754743	NA	clu_29624_+	cryptic	-0.1	-0.1	-0.1	Unknown	NA	white
not_in_trifid	chr10:89635065:89643697:-	beige	0.0704999294654079	3.21141326392683e-25	ENSG00000152782.12	clu_37849_-	fantom_cat	-0.1	-0.1	-0.1	MICT00000045951,ENCT00000058332	NA	beige
not_in_trifid	chr11:10193987:10300406:-	white	-0.0973719771969022	1.17934588457191e-07	SBF2	clu_1262_-	refseq	-0.1	-0.1	-0.1	NM_001424318	NA	white
not_in_trifid	chr11:10367387:10410757:+	beige	0.0480235676820768	0.00174225534756611	ENSG00000133805.11	clu_38363_+	fantom_cat	-0.1	-0.1	-0.1	ENCT00000064282	NA	beige
not_in_trifid	chr11:110093223:110136663:+	white	-0.107518302763443	0.0146676677640521	ENSG00000149289.6	clu_39164_+	fantom_cat	-0.1	-0.1	-0.1	FTMT24300058932,FTMT24300031146,FTMT24300030768,FTMT24300006040	NA	sig_white
not_in_trifid	chr11:111844723:111845179:-	beige	0.133390432988258	2.7802386172716e-62	ALG9	clu_2011_-	gencode	-0.1	-0.1	-0.1	ENST00000527294	NA	sig_beige
not_in_trifid	chr11:111844723:111845565:-	beige	0.145281774386017	2.7802386172716e-62	NA	clu_2011_-	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_beige
not_in_trifid	chr11:111923754:111924326:+	beige	0.279403445614825	3.05878191842422e-19	ENSG00000149300.5	clu_39178_+	fantom_cat	-0.1	-0.1	-0.1	HBMT00000231552	NA	sig_beige
not_in_trifid	chr11:112017470:112017777:+	beige	0.114748831119823	4.20740473920874e-19	ENSG00000150764.9	clu_39188_+	fantom_cat	-0.1	-0.1	-0.1	FTMT24300037885	NA	sig_beige
not_in_trifid	chr11:112018322:112018956:+	beige	0.112153527214249	1.28801385168606e-30	ENSG00000150764.9	clu_39189_+	fantom_cat	-0.1	-0.1	-0.1	FTMT24300058960	NA	sig_beige
not_in_trifid	chr11:119131982:119132243:+	white	-0.057884518126419	0.0129553419626226	HINFP	clu_39294_+	gencode	-0.1	-0.1	-0.1	ENST00000529808	NA	white
not_in_trifid	chr11:691598:706572:-	white	-0.130666714400149	0.000154900431194438	DEAF1	clu_1114_-	gencode	-0.1	-0.1	-0.1	ENST00000525626	NA	sig_white
not_in_trifid	chr11:7577638:7593132:+	white	-0.102681454033065	6.11153550758846e-05	PPFIBP2	clu_38330_+	gencode	-0.1	-0.1	-0.1	ENST00000532926	NA	sig_white
not_in_trifid	chr12:104601609:104601906:+	beige	0.124554151055933	1.79691404699197e-09	ENSG00000171310.6	clu_11204_+	fantom_cat	-0.1	-0.1	-0.1	ENCT00000095404,FTMT24700031393,ENCT00000095402	NA	sig_beige
not_in_trifid	chr12:122835006:122848031:+	beige	0.180072288842253	0.0452328404408527	HIP1R	clu_11418_+	gencode	-0.1	-0.1	-0.1	ENST00000535831	NA	sig_beige
not_in_trifid	chr12:132710160:132714858:+	beige	0.196094363721169	4.19432542591768e-10	NA	clu_11517_+	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_beige
not_in_trifid	chr12:132943022:132945621:-	white	-0.057532763133449	2.21201862207287e-08	NA	clu_26071_-	cryptic	-0.1	-0.1	-0.1	Unknown	NA	white
not_in_trifid	chr12:1795780:1797222:-	white	-0.192142201282981	2.03928249227818e-07	ENSG00000151062.10	clu_24945_-	fantom_cat	-0.1	-0.1	-0.1	ENCT00000098032	NA	sig_white
not_in_trifid	chr12:27382504:27385481:+	beige	0.159682235366792	1.10458789034905e-07	ENSG00000029153.10	clu_10654_+	fantom_cat	-0.1	-0.1	-0.1	HBMT00000302414,HBMT00000302413	NA	sig_beige
not_in_trifid	chr12:93773486:93776476:+	white	-0.029998156257217	1.41096375327045e-07	ENSG00000169372.8	clu_11139_+	fantom_cat	-0.1	-0.1	-0.1	FTMT24700040237	NA	white
not_in_trifid	chr14:50359149:50363845:-	white	-0.176193491897803	6.09030270113418e-06	ENSG00000100490.5	clu_16455_-	fantom_cat	-0.1	-0.1	-0.1	FTMT25300017777,HBMT00000446006,FTMT25300007290	NA	sig_white
not_in_trifid	chr14:95475835:95481608:-	beige	0.154672406558405	8.22208206382477e-42	ENSG00000176438.8	clu_16766_-	fantom_cat	-0.1	-0.1	-0.1	FTMT25300047673	NA	sig_beige
not_in_trifid	chr15:32407217:32410582:-	beige	0.111530221966261	0.00543095051534118	AC135983.1,ULK4P1	clu_2234_-	gencode	-0.1	-0.1	-0.1	ENST00000562108,ENST00000564495	NA	sig_beige
not_in_trifid	chr15:49876523:49876643:-	white	-0.0776190355142103	0.0319072039302655	ATP8B4	clu_2448_-	gencode	-0.1	-0.1	-0.1	ENST00000558498	NA	white
not_in_trifid	chr16:66623502:66623779:-	beige	0.199684251526226	0.000126340238108379	NA	clu_24604_-	cryptic	-0.1	-0.1	-0.1	Unknown	NA	sig_beige
